series,edition,page,table,chapter,block,region,matched_by,col_idx,x,raw,value,conf,flag,row_text
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,충남,ko,6,0.8193,8.4,8.4,0.5,,충청남도 Chungcheongnam Do 270 135 3 98 0.8 0.4 8.4 7.8
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,충남,ko,7,0.8973,7.8,7.8,1.0,,충청남도 Chungcheongnam Do 270 135 3 98 0.8 0.4 8.4 7.8
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전북,ko,0,0.3327,329,329,1.0,,전라북도 leonabug Do 329 165 113 0.9 0.5 25.5 4.1
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전북,ko,1,0.4148,165,165,1.0,,전라북도 leonabug Do 329 165 113 0.9 0.5 25.5 4.1
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전북,ko,2,0.4949,113,113,1.0,,전라북도 leonabug Do 329 165 113 0.9 0.5 25.5 4.1
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전북,ko,3,0.6571,0.9,0.9,1.0,,전라북도 leonabug Do 329 165 113 0.9 0.5 25.5 4.1
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전북,ko,4,0.7372,0.5,0.5,1.0,,전라북도 leonabug Do 329 165 113 0.9 0.5 25.5 4.1
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전북,ko,5,0.8111,25.5,25.5,1.0,,전라북도 leonabug Do 329 165 113 0.9 0.5 25.5 4.1
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전북,ko,6,0.8994,4.1,4.1,0.3,저신뢰,전라북도 leonabug Do 329 165 113 0.9 0.5 25.5 4.1
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경북,ko,0,0.3347,176,176,1.0,,경상북도 Cyeongsanghug Do 176 88 85 3 0.5 0.3 19.2 0.2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경북,ko,1,0.4209,88,88,1.0,,경상북도 Cyeongsanghug Do 176 88 85 3 0.5 0.3 19.2 0.2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경북,ko,2,0.501,85,85,1.0,,경상북도 Cyeongsanghug Do 176 88 85 3 0.5 0.3 19.2 0.2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경북,ko,3,0.5893,3,3,1.0,,경상북도 Cyeongsanghug Do 176 88 85 3 0.5 0.3 19.2 0.2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경북,ko,4,0.6571,0.5,0.5,1.0,,경상북도 Cyeongsanghug Do 176 88 85 3 0.5 0.3 19.2 0.2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경북,ko,5,0.7372,0.3,0.3,1.0,,경상북도 Cyeongsanghug Do 176 88 85 3 0.5 0.3 19.2 0.2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경북,ko,6,0.8111,19.2,19.2,1.0,,경상북도 Cyeongsanghug Do 176 88 85 3 0.5 0.3 19.2 0.2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경북,ko,7,0.8973,0.2,0.2,1.0,,경상북도 Cyeongsanghug Do 176 88 85 3 0.5 0.3 19.2 0.2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경남,ko,0,0.3347,380,380,1.0,,경상남도 Gyeongsangnain Do 380 195 185 - 1.1 0.6 41.8 -
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경남,ko,1,0.4168,195,195,1.0,,경상남도 Gyeongsangnain Do 380 195 185 - 1.1 0.6 41.8 -
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경남,ko,2,0.4969,185,185,1.0,,경상남도 Gyeongsangnain Do 380 195 185 - 1.1 0.6 41.8 -
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경남,ko,3,0.6571,1.1,1.1,0.3,저신뢰,경상남도 Gyeongsangnain Do 380 195 185 - 1.1 0.6 41.8 -
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경남,ko,4,0.7372,0.6,0.6,1.0,,경상남도 Gyeongsangnain Do 380 195 185 - 1.1 0.6 41.8 -
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경남,ko,5,0.8131,41.8,41.8,1.0,,경상남도 Gyeongsangnain Do 380 195 185 - 1.1 0.6 41.8 -
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,부산,ko,0,0.2834,1967000 2216972 112.2 1967000 2216972 112. 2,,1.0,판독불가|과병합의심,부산시 Buscn City 1967000 2216972 112.2 1967000 2216972 112. 2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경기,ko,0,0.2834,1659295 2269801 136.7 384300,1.6592952269801136e+16,1.0,과병합의심,경기도 Gyeonggi Do 1659295 2269801 136.7 384300 609677 158.6 424028 551993 130.2 850967 1108131 130. 2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경기,ko,1,0.5091,609677 158.6 424028 551993 130.2 850967 1108131 130. 2,,1.0,판독불가|과병합의심,경기도 Gyeonggi Do 1659295 2269801 136.7 384300 609677 158.6 424028 551993 130.2 850967 1108131 130. 2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,강원,ko,0,0.2916,465836 600565 128.9 143836,465836600565128.94,1.0,과병합의심,강원 도 Gangweon Do 465836 600565 128.9 143836 179266 124. 6 104181 138214 132.7 217819 283085 129.9
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,강원,ko,1,0.5112,179266 124. 6,179266124.6,1.0,과병합의심,강원 도 Gangweon Do 465836 600565 128.9 143836 179266 124. 6 104181 138214 132.7 217819 283085 129.9
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,강원,ko,2,0.6119,104181,104181,1.0,,강원 도 Gangweon Do 465836 600565 128.9 143836 179266 124. 6 104181 138214 132.7 217819 283085 129.9
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,강원,ko,3,0.6715,138214 132.7 217819 283085 129.9,,1.0,판독불가|과병합의심,강원 도 Gangweon Do 465836 600565 128.9 143836 179266 124. 6 104181 138214 132.7 217819 283085 129.9
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,충북,ko,0,0.2916,546228 672378 123.0,546228672378123.0,1.0,과병합의심,충청북도 Chunacheorgbug Do 546228 672378 123.0 96476 122962 127.5 90867 108216 119.2 358885 441200 122.9
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,충북,ko,1,0.4558,96476,96476,1.0,,충청북도 Chunacheorgbug Do 546228 672378 123.0 96476 122962 127.5 90867 108216 119.2 358885 441200 122.9
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,충북,ko,2,0.5113,122962 127.5,122962127.5,0.5,과병합의심,충청북도 Chunacheorgbug Do 546228 672378 123.0 96476 122962 127.5 90867 108216 119.2 358885 441200 122.9
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,충북,ko,3,0.6181,90867,90867,1.0,,충청북도 Chunacheorgbug Do 546228 672378 123.0 96476 122962 127.5 90867 108216 119.2 358885 441200 122.9
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,충북,ko,4,0.6714,108216 119.2 358885,108216119.2358885,0.5,과병합의심,충청북도 Chunacheorgbug Do 546228 672378 123.0 96476 122962 127.5 90867 108216 119.2 358885 441200 122.9
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,충북,ko,5,0.8315,441200 122.9,441200122.9,1.0,과병합의심,충청북도 Chunacheorgbug Do 546228 672378 123.0 96476 122962 127.5 90867 108216 119.2 358885 441200 122.9
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,충남,ko,0,0.2834,1216388 1555574 127.8 229357,1.2163881555574128e+16,1.0,과병합의심,충청남도 Chuingeheonignam Do 1216388 1555574 127.8 229357 287222 125.2 201977 258656 128.1 785054 1009696 128.6
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,충남,ko,1,0.5092,287222 125.2 201977,287222125.2201977,1.0,과병합의심,충청남도 Chuingeheonignam Do 1216388 1555574 127.8 229357 287222 125.2 201977 258656 128.1 785054 1009696 128.6
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,충남,ko,2,0.6715,258656 128.1 785054 1009696 128.6,,1.0,판독불가|과병합의심,충청남도 Chuingeheonignam Do 1216388 1555574 127.8 229357 287222 125.2 201977 258656 128.1 785054 1009696 128.6
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전북,ko,0,0.2895,990712 1207057 121.9 141212,9907121207057122.0,1.0,과병합의심,전라북도 deonrdbug Do 990712 1207057 121.9 141212 183741 130. 1 162200 221730 136.7 687300 801587 116.6
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전북,ko,1,0.5092,183741 130. 1 162200 221730 136.7 687300 801587 116.6,,1.0,판독불가|과병합의심,전라북도 deonrdbug Do 990712 1207057 121.9 141212 183741 130. 1 162200 221730 136.7 687300 801587 116.6
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전남,ko,0,0.2834,1395540 1517295 108.7 254711 317919 1248,1.3955401517295108e+16,1.0,과병합의심,전라남도 leonranam Do 1395540 1517295 108.7 254711 317919 1248 342258 431541 126.1 798571 767834 96.2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전남,ko,1,0.6119,342258,342258,1.0,,전라남도 leonranam Do 1395540 1517295 108.7 254711 317919 1248 342258 431541 126.1 798571 767834 96.2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,전남,ko,2,0.6715,431541 126.1 798571 767834 96.2,,0.5,판독불가|과병합의심,전라남도 leonranam Do 1395540 1517295 108.7 254711 317919 1248 342258 431541 126.1 798571 767834 96.2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경북,ko,0,0.2834,2252983 2594964 115. 1 534486,2.2529832594964116e+16,1.0,과병합의심,경상북도 Cyeongsongtug Do 2252983 2594964 115. 1 534486 618438 115.7 779564 912975 117.1 938933 1063551 113.3
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경북,ko,1,0.5113,618438 115.7 779564,618438115.7779564,1.0,과병합의심,경상북도 Cyeongsongtug Do 2252983 2594964 115. 1 534486 618438 115.7 779564 912975 117.1 938933 1063551 113.3
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경북,ko,2,0.6714,912975 117.1 938933 1063551 113.3,,1.0,판독불가|과병합의심,경상북도 Cyeongsongtug Do 2252983 2594964 115. 1 534486 618438 115.7 779564 912975 117.1 938933 1063551 113.3
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경남,ko,0,0.2854,1303000 1431820 109. 8 275000,1.303000143182011e+16,1.0,과병합의심,경상남도 Gyeongiaignoin Do 1303000 1431820 109. 8 275000 344451 125.3 323447 381422 117.9 704553 705946 100. 2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경남,ko,1,0.5111,344451 125.3 323447,344451125.3323447,0.5,과병합의심,경상남도 Gyeongiaignoin Do 1303000 1431820 109. 8 275000 344451 125.3 323447 381422 117.9 704553 705946 100. 2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,경남,ko,2,0.6714,381422 117.9 704553 705946 100. 2,,1.0,판독불가|과병합의심,경상남도 Gyeongiaignoin Do 1303000 1431820 109. 8 275000 344451 125.3 323447 381422 117.9 704553 705946 100. 2
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,제주,ko,0,0.2916,123319 172209 139.6,123319172209139.6,1.0,과병합의심,제 주도 delu Do 123319 172209 139.6 39556 56518 142.9 48499 57335 118.2 35264 58355 165.5
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,제주,ko,1,0.4517,39556,39556,1.0,,제 주도 delu Do 123319 172209 139.6 39556 56518 142.9 48499 57335 118.2 35264 58355 165.5
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,제주,ko,2,0.5194,56518 142.9,56518142.9,0.5,,제 주도 delu Do 123319 172209 139.6 39556 56518 142.9 48499 57335 118.2 35264 58355 165.5
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,제주,ko,3,0.6181,48499,48499,1.0,,제 주도 delu Do 123319 172209 139.6 39556 56518 142.9 48499 57335 118.2 35264 58355 165.5
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,전체,제주,ko,4,0.6796,57335 118.2 35264 58355 165.5,,1.0,판독불가|과병합의심,제 주도 delu Do 123319 172209 139.6 39556 56518 142.9 48499 57335 118.2 35264 58355 165.5
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,and province and pravince Gun · ,전국,col-en,0,0.3162,1969,1969,1.0,전치·패널1,[전치] and province and pravince Gun · 
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,and province and pravince Gun · ,서울,col-en,0,0.3804,34 216,34216,1.0,전치·패널1,[전치] and province and pravince Gun · 
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,and province and pravince Gun · ,부산,col-en,0,0.7515,100.0,100.0,1.0,전치·패널1,[전치] and province and pravince Gun · 
지방세,1970,493,340. 시도별 지방세징수,XXI. 재정,and province and pravince Gun · ,전국,col-en,1,0.3162,35 914,35914,1.0,전치·패널1,[전치] and province and pravince Gun · 
